2026-02-08 00:50:26,810 | INFO | redis_loader.redis | Redis already running
2026-02-17 13:54:42,741 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 13:54:42,742 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 13:54:42,743 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 13:54:42,744 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 13:54:42,745 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 13:54:42,746 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 13:54:42,747 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 13:54:42,748 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 13:54:42,749 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 13:54:42,750 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 13:54:42,751 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 13:54:42,752 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 13:54:42,753 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 13:54:42,754 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 13:54:42,755 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 13:54:42,756 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 13:54:42,757 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 13:54:42,758 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 13:54:42,759 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 13:54:42,760 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 13:54:42,761 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 13:54:42,762 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 13:54:42,763 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 13:54:42,764 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 13:54:42,765 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 13:54:42,766 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 13:54:42,766 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 13:54:42,767 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 17:34:37,553 | INFO | redis_loader.redis | Redis not running. Starting Redis...
2026-02-17 17:34:40,561 | INFO | redis_loader.redis | Redis started successfully
2026-02-17 17:34:40,572 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 17:34:40,574 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 17:34:40,575 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 17:34:40,576 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 17:34:40,577 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 17:34:40,581 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 17:34:40,583 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 17:34:40,585 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 17:34:40,587 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 17:34:40,590 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 17:34:40,592 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 17:34:40,593 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 17:34:40,597 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 17:34:40,598 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 17:34:40,599 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 17:34:40,600 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 17:34:40,601 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 17:34:40,602 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 17:34:40,602 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 17:34:40,604 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 17:34:40,606 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 17:34:40,608 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 17:34:40,609 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 17:34:40,610 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 17:34:40,613 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 17:34:40,615 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 17:34:40,619 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 17:34:40,621 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 17:34:40,621 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 17:34:40,622 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 17:34:40,623 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 17:34:40,624 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 17:34:40,629 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 17:34:40,629 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 17:34:40,630 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 17:34:40,631 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 18:59:10,965 | INFO | redis_loader.redis | Redis already running
2026-02-17 18:59:13,018 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 18:59:13,020 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 18:59:13,020 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 18:59:13,021 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 18:59:13,022 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 18:59:13,022 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 18:59:13,023 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 18:59:13,023 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 18:59:13,024 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 18:59:13,025 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 18:59:13,025 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 18:59:13,026 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 18:59:13,026 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 18:59:13,027 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 18:59:13,027 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 18:59:13,029 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 18:59:13,030 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 18:59:13,031 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 18:59:13,032 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 18:59:13,032 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 18:59:13,033 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 18:59:13,034 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 18:59:13,035 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 18:59:13,035 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 18:59:13,036 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 18:59:13,037 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 18:59:13,037 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 18:59:13,038 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 18:59:13,039 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 18:59:13,040 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 18:59:13,042 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 18:59:13,043 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 18:59:13,047 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 18:59:13,048 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 18:59:13,049 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 18:59:13,050 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 19:11:32,965 | INFO | redis_loader.redis | Redis already running
2026-02-17 19:11:35,021 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 19:11:35,024 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 19:11:35,026 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 19:11:35,029 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 19:28:44,526 | INFO | redis_loader.redis | Redis already running
2026-02-17 19:28:46,572 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 19:28:46,573 | INFO | redis_loader.redis | Stored 'Baked Potato' under key 'food:Baked_Potato'
2026-02-17 19:28:46,573 | INFO | redis_loader.redis | Stored 'Crispy Chicken' under key 'food:Crispy_Chicken'
2026-02-17 19:28:46,574 | INFO | redis_loader.redis | Stored 'Donut' under key 'food:Donut'
2026-02-17 19:28:46,575 | INFO | redis_loader.redis | Stored 'Fries' under key 'food:Fries'
2026-02-17 19:28:46,575 | INFO | redis_loader.redis | Stored 'Hot Dog' under key 'food:Hot_Dog'
2026-02-17 19:28:46,576 | INFO | redis_loader.redis | Stored 'Sandwich' under key 'food:Sandwich'
2026-02-17 19:28:46,577 | INFO | redis_loader.redis | Stored 'Taco' under key 'food:Taco'
2026-02-17 19:28:46,577 | INFO | redis_loader.redis | Stored 'Taquito' under key 'food:Taquito'
2026-02-17 19:28:46,578 | INFO | redis_loader.redis | Stored 'apple_pie' under key 'food:apple_pie'
2026-02-17 19:28:46,578 | INFO | redis_loader.redis | Stored 'burger' under key 'food:burger'
2026-02-17 19:28:46,579 | INFO | redis_loader.redis | Stored 'butter_naan' under key 'food:butter_naan'
2026-02-17 19:28:46,579 | INFO | redis_loader.redis | Stored 'chai' under key 'food:chai'
2026-02-17 19:28:46,580 | INFO | redis_loader.redis | Stored 'chapati' under key 'food:chapati'
2026-02-17 19:28:46,580 | INFO | redis_loader.redis | Stored 'cheesecake' under key 'food:cheesecake'
2026-02-17 19:28:46,581 | INFO | redis_loader.redis | Stored 'chicken_curry' under key 'food:chicken_curry'
2026-02-17 19:28:46,581 | INFO | redis_loader.redis | Stored 'chole_bhature' under key 'food:chole_bhature'
2026-02-17 19:28:46,582 | INFO | redis_loader.redis | Stored 'dal_makhani' under key 'food:dal_makhani'
2026-02-17 19:28:46,582 | INFO | redis_loader.redis | Stored 'dhokla' under key 'food:dhokla'
2026-02-17 19:28:46,582 | INFO | redis_loader.redis | Stored 'fried_rice' under key 'food:fried_rice'
2026-02-17 19:28:46,583 | INFO | redis_loader.redis | Stored 'ice_cream' under key 'food:ice_cream'
2026-02-17 19:28:46,584 | INFO | redis_loader.redis | Stored 'idli' under key 'food:idli'
2026-02-17 19:28:46,584 | INFO | redis_loader.redis | Stored 'jalebi' under key 'food:jalebi'
2026-02-17 19:28:46,585 | INFO | redis_loader.redis | Stored 'kaathi_rolls' under key 'food:kaathi_rolls'
2026-02-17 19:28:46,585 | INFO | redis_loader.redis | Stored 'kadai_paneer' under key 'food:kadai_paneer'
2026-02-17 19:28:46,586 | INFO | redis_loader.redis | Stored 'kulfi' under key 'food:kulfi'
2026-02-17 19:28:46,586 | INFO | redis_loader.redis | Stored 'masala_dosa' under key 'food:masala_dosa'
2026-02-17 19:28:46,588 | INFO | redis_loader.redis | Stored 'momos' under key 'food:momos'
2026-02-17 19:28:46,589 | INFO | redis_loader.redis | Stored 'omelette' under key 'food:omelette'
2026-02-17 19:28:46,590 | INFO | redis_loader.redis | Stored 'paani_puri' under key 'food:paani_puri'
2026-02-17 19:28:46,591 | INFO | redis_loader.redis | Stored 'pakode' under key 'food:pakode'
2026-02-17 19:28:46,593 | INFO | redis_loader.redis | Stored 'pav_bhaji' under key 'food:pav_bhaji'
2026-02-17 19:28:46,595 | INFO | redis_loader.redis | Stored 'pizza' under key 'food:pizza'
2026-02-17 19:28:46,596 | INFO | redis_loader.redis | Stored 'samosa' under key 'food:samosa'
2026-02-17 19:28:46,598 | INFO | redis_loader.redis | Stored 'sushi' under key 'food:sushi'
2026-02-17 19:28:46,599 | INFO | redis_loader.redis | All food items stored in Redis
2026-02-17 19:40:20,344 | INFO | redis_loader.redis | Redis already running
2026-02-17 19:40:22,398 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 19:40:22,406 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 19:40:22,408 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 19:40:22,411 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 19:56:19,702 | INFO | redis_loader.redis | Redis already running
2026-02-17 19:56:21,737 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 19:56:21,739 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 19:56:21,741 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 19:56:21,743 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 19:59:38,802 | INFO | redis_loader.redis | Redis already running
2026-02-17 19:59:40,840 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 19:59:40,854 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 19:59:40,856 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 19:59:40,860 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 20:05:52,575 | INFO | redis_loader.redis | Redis already running
2026-02-17 20:05:54,611 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 20:05:54,616 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 20:05:54,618 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 20:05:54,620 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 20:11:59,865 | INFO | redis_loader.redis | Redis already running
2026-02-17 20:12:01,900 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 20:12:01,905 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 20:12:01,908 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 20:12:01,910 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 20:25:44,881 | INFO | redis_loader.redis | Redis already running
2026-02-17 20:25:46,916 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 20:25:46,919 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 20:25:46,921 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 20:25:46,923 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 20:32:56,500 | INFO | redis_loader.redis | Redis already running
2026-02-17 20:32:58,527 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 20:32:58,533 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 20:32:58,536 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 20:32:58,539 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 20:37:08,275 | INFO | redis_loader.redis | Redis already running
2026-02-17 20:37:10,328 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 20:37:10,331 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 20:37:10,333 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 20:37:10,335 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 20:45:18,322 | INFO | redis_loader.redis | Redis already running
2026-02-17 20:45:20,382 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 20:45:20,386 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 20:45:20,388 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 20:45:20,391 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 20:48:09,769 | INFO | redis_loader.redis | Redis already running
2026-02-17 20:48:11,817 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 20:48:11,819 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 20:48:11,821 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 20:48:11,823 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 20:52:33,698 | INFO | redis_loader.redis | Redis already running
2026-02-17 20:52:35,731 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 20:52:35,734 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 20:52:35,736 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 20:52:35,739 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 22:51:27,420 | INFO | redis_loader.redis | Redis already running
2026-02-17 22:51:29,475 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 22:51:29,479 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 22:51:29,481 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 22:51:29,484 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 23:00:27,779 | INFO | redis_loader.redis | Redis already running
2026-02-17 23:00:29,811 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 23:00:29,814 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 23:00:29,815 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 23:00:29,817 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 23:06:10,506 | INFO | redis_loader.redis | Redis already running
2026-02-17 23:06:12,547 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 23:06:12,664 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 23:06:12,837 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 23:06:12,967 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 23:37:15,610 | INFO | redis_loader.redis | Redis already running
2026-02-17 23:37:17,633 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 23:37:17,674 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 23:37:17,736 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 23:37:17,741 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 23:47:46,540 | INFO | redis_loader.redis | Redis already running
2026-02-17 23:47:48,553 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 23:47:48,556 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 23:47:48,557 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 23:47:48,559 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-17 23:56:56,204 | INFO | redis_loader.redis | Redis already running
2026-02-17 23:56:58,238 | INFO | redis_loader.redis | Connected to Redis
2026-02-17 23:56:58,240 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-17 23:56:58,242 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-17 23:56:58,244 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-18 00:34:01,203 | INFO | redis_loader.redis | Redis already running
2026-02-18 00:34:03,258 | INFO | redis_loader.redis | Connected to Redis
2026-02-18 00:34:03,263 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-18 00:34:03,264 | ERROR | redis_loader.redis | Failed to store metrics for vgg16: [Errno 2] No such file or directory: 'vgg16_metrics.json'
2026-02-18 00:35:11,020 | INFO | redis_loader.redis | Redis already running
2026-02-18 00:35:13,057 | INFO | redis_loader.redis | Connected to Redis
2026-02-18 00:35:13,059 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-18 00:35:13,061 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-18 00:35:13,064 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-18 01:16:02,905 | INFO | redis_loader.redis | Redis already running
2026-02-18 01:16:04,918 | INFO | redis_loader.redis | Connected to Redis
2026-02-18 01:16:04,920 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-18 01:16:04,924 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-18 01:16:04,926 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-18 01:28:15,680 | INFO | redis_loader.redis | Redis already running
2026-02-18 01:28:17,706 | INFO | redis_loader.redis | Connected to Redis
2026-02-18 01:28:17,710 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-18 01:28:17,714 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-18 01:28:17,717 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-18 01:33:53,293 | INFO | redis_loader.redis | Redis already running
2026-02-18 01:33:55,348 | INFO | redis_loader.redis | Connected to Redis
2026-02-18 01:33:55,351 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-18 01:33:55,354 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-18 01:33:55,357 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-18 12:21:42,336 | INFO | redis_loader.redis | Redis already running
2026-02-18 12:21:45,740 | INFO | redis_loader.redis | Connected to Redis
2026-02-18 12:21:45,746 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-18 12:21:45,750 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-18 12:21:45,759 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-18 22:40:22,677 | INFO | redis_loader.redis | Redis already running
2026-02-18 22:40:24,722 | INFO | redis_loader.redis | Connected to Redis
2026-02-18 22:40:24,737 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-18 22:40:24,741 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-18 22:40:24,746 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-18 23:52:27,036 | INFO | redis_loader.redis | Redis already running
2026-02-18 23:52:29,090 | INFO | redis_loader.redis | Connected to Redis
2026-02-18 23:52:29,096 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-18 23:52:29,100 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-18 23:52:29,103 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-19 01:49:36,781 | INFO | redis_loader.redis | Redis already running
2026-02-19 01:49:38,814 | INFO | redis_loader.redis | Connected to Redis
2026-02-19 01:49:38,819 | INFO | redis_loader.redis | Model metrics stored successfully | model=cnn | key=model:cnn:metrics
2026-02-19 01:49:38,822 | INFO | redis_loader.redis | Model metrics stored successfully | model=vgg16 | key=model:vgg16:metrics
2026-02-19 01:49:38,825 | INFO | redis_loader.redis | Model metrics stored successfully | model=resnet50 | key=model:resnet50:metrics
2026-02-19 12:52:41,923 | INFO | redis_loader.redis | Redis already running
2026-02-19 12:52:44,400 | INFO | redis_loader.redis | Connected to Redis
